Local time,Open,High,Low,Close,Volume
14.10.2024 04:58:00.000 GMT+0200,5808.379,5808.379,5808.114,5808.370,0.0067
14.10.2024 04:59:00.000 GMT+0200,5808.677,5808.861,5808.361,5808.861,0.0141
14.10.2024 05:00:00.000 GMT+0200,5809.126,5809.126,5808.177,5808.177,0.008
14.10.2024 05:01:00.000 GMT+0200,5807.984,5807.984,5807.111,5807.111,0.006
14.10.2024 05:02:00.000 GMT+0200,5806.861,5807.370,5806.734,5807.126,0.0047
14.10.2024 05:03:00.000 GMT+0200,5807.246,5807.623,5807.114,5807.617,0.0087
14.10.2024 05:04:00.000 GMT+0200,5807.797,5807.882,5807.614,5807.867,0.004
14.10.2024 05:05:00.000 GMT+0200,5807.981,5808.132,5807.632,5807.873,0.0107
14.10.2024 05:06:00.000 GMT+0200,5808.120,5808.490,5807.999,5808.376,0.0054
14.10.2024 05:07:00.000 GMT+0200,5808.487,5808.629,5808.361,5808.626,0.0134
14.10.2024 05:08:00.000 GMT+0200,5808.867,5810.114,5808.861,5810.114,0.0087
14.10.2024 05:09:00.000 GMT+0200,5810.361,5810.481,5810.123,5810.123,0.0047
14.10.2024 05:10:00.000 GMT+0200,5809.864,5810.123,5809.611,5810.123,0.0194
14.10.2024 05:11:00.000 GMT+0200,5809.882,5810.111,5809.376,5809.626,0.0067
14.10.2024 05:12:00.000 GMT+0200,5809.752,5810.379,5809.752,5810.379,0.0054
14.10.2024 05:13:00.000 GMT+0200,5810.231,5810.367,5809.861,5810.114,0.006
14.10.2024 05:14:00.000 GMT+0200,5809.984,5810.126,5809.873,5810.114,0.006
14.10.2024 05:15:00.000 GMT+0200,5809.864,5810.132,5809.629,5810.126,0.0168
14.10.2024 05:16:00.000 GMT+0200,5809.990,5810.129,5809.617,5810.123,0.0127
14.10.2024 05:17:00.000 GMT+0200,5810.367,5810.367,5810.111,5810.367,0.002
14.10.2024 05:18:00.000 GMT+0200,5810.499,5810.927,5810.364,5810.364,0.0134
14.10.2024 05:19:00.000 GMT+0200,5810.620,5810.870,5810.620,5810.626,0.0107
14.10.2024 05:20:00.000 GMT+0200,5810.731,5810.743,5810.367,5810.629,0.0074
14.10.2024 05:21:00.000 GMT+0200,5810.873,5810.873,5810.367,5810.382,0.0087
14.10.2024 05:22:00.000 GMT+0200,5810.240,5810.626,5810.132,5810.427,0.0054
14.10.2024 05:23:00.000 GMT+0200,5810.623,5811.132,5810.623,5811.123,0.006
14.10.2024 05:24:00.000 GMT+0200,5810.999,5811.427,5810.864,5811.129,0.0087
14.10.2024 05:25:00.000 GMT+0200,5810.927,5810.927,5810.927,5810.927,0.0007
14.10.2024 05:26:00.000 GMT+0200,5810.677,5810.879,5810.611,5810.873,0.0033
14.10.2024 05:27:00.000 GMT+0200,5810.623,5811.129,5810.623,5810.879,0.0054
14.10.2024 05:28:00.000 GMT+0200,5810.981,5811.120,5810.861,5811.120,0.0033
14.10.2024 05:29:00.000 GMT+0200,5811.120,5811.120,5811.120,5811.120,0
14.10.2024 05:30:00.000 GMT+0200,5810.882,5811.123,5810.617,5810.617,0.0027
14.10.2024 05:31:00.000 GMT+0200,5810.484,5810.677,5810.370,5810.632,0.0107
14.10.2024 05:32:00.000 GMT+0200,5810.370,5810.632,5810.370,5810.490,0.0047
14.10.2024 05:33:00.000 GMT+0200,5810.370,5810.370,5810.370,5810.370,0.0007
14.10.2024 05:34:00.000 GMT+0200,5810.629,5810.629,5810.126,5810.126,0.0033
14.10.2024 05:35:00.000 GMT+0200,5810.237,5810.626,5810.177,5810.370,0.0047
14.10.2024 05:36:00.000 GMT+0200,5810.481,5810.629,5810.370,5810.547,0.0067
14.10.2024 05:37:00.000 GMT+0200,5810.382,5810.614,5810.370,5810.487,0.006
14.10.2024 05:38:00.000 GMT+0200,5810.614,5810.990,5810.614,5810.870,0.0047
14.10.2024 05:39:00.000 GMT+0200,5810.611,5810.611,5810.611,5810.611,0.0007
14.10.2024 05:40:00.000 GMT+0200,5810.740,5810.882,5810.620,5810.746,0.0114
14.10.2024 05:41:00.000 GMT+0200,5810.626,5811.120,5810.626,5810.867,0.008
14.10.2024 05:42:00.000 GMT+0200,5810.743,5811.117,5810.743,5811.117,0.002
14.10.2024 05:43:00.000 GMT+0200,5811.047,5811.382,5811.047,5811.117,0.0033
14.10.2024 05:44:00.000 GMT+0200,5811.234,5811.882,5811.132,5811.132,0.0121
14.10.2024 05:45:00.000 GMT+0200,5810.879,5810.879,5810.111,5810.361,0.0054
14.10.2024 05:46:00.000 GMT+0200,5810.120,5810.120,5810.120,5810.120,0.0007
14.10.2024 05:47:00.000 GMT+0200,5810.373,5810.632,5810.373,5810.632,0.0013
14.10.2024 05:48:00.000 GMT+0200,5810.743,5810.743,5810.614,5810.614,0.0013
14.10.2024 05:49:00.000 GMT+0200,5810.376,5810.677,5810.367,5810.367,0.006
14.10.2024 05:50:00.000 GMT+0200,5810.111,5810.427,5809.882,5809.882,0.0087
14.10.2024 05:51:00.000 GMT+0200,5810.132,5810.132,5809.867,5810.129,0.0074
14.10.2024 05:52:00.000 GMT+0200,5810.129,5810.129,5810.129,5810.129,0
14.10.2024 05:53:00.000 GMT+0200,5809.993,5810.132,5809.993,5810.132,0.0013
14.10.2024 05:54:00.000 GMT+0200,5810.002,5810.132,5810.002,5810.132,0.0013
14.10.2024 05:55:00.000 GMT+0200,5809.987,5810.177,5809.620,5809.867,0.0107
14.10.2024 05:56:00.000 GMT+0200,5809.749,5809.867,5809.611,5809.677,0.0047
14.10.2024 05:57:00.000 GMT+0200,5809.731,5810.123,5809.731,5810.123,0.002
14.10.2024 05:58:00.000 GMT+0200,5810.123,5810.123,5810.123,5810.123,0
14.10.2024 05:59:00.000 GMT+0200,5810.047,5810.177,5810.047,5810.177,0.0013
14.10.2024 06:00:00.000 GMT+0200,5809.864,5809.996,5809.864,5809.879,0.0033
14.10.2024 06:01:00.000 GMT+0200,5810.111,5810.111,5810.111,5810.111,0.0007
14.10.2024 06:02:00.000 GMT+0200,5810.373,5810.379,5810.120,5810.379,0.0027
14.10.2024 06:03:00.000 GMT+0200,5810.252,5810.379,5810.117,5810.117,0.004
14.10.2024 06:04:00.000 GMT+0200,5809.879,5809.879,5809.879,5809.879,0.0007
14.10.2024 06:05:00.000 GMT+0200,5809.879,5809.879,5809.879,5809.879,0
14.10.2024 06:06:00.000 GMT+0200,5809.626,5809.873,5809.626,5809.873,0.0013
14.10.2024 06:07:00.000 GMT+0200,5809.740,5809.864,5809.427,5809.623,0.0047
14.10.2024 06:08:00.000 GMT+0200,5809.623,5809.623,5809.623,5809.623,0
14.10.2024 06:09:00.000 GMT+0200,5809.427,5809.611,5809.246,5809.427,0.0067
14.10.2024 06:10:00.000 GMT+0200,5809.493,5809.493,5809.373,5809.484,0.002
14.10.2024 06:11:00.000 GMT+0200,5809.382,5809.617,5809.382,5809.617,0.0013
14.10.2024 06:12:00.000 GMT+0200,5809.617,5809.617,5809.617,5809.617,0
14.10.2024 06:13:00.000 GMT+0200,5809.879,5809.981,5809.864,5809.864,0.002
14.10.2024 06:14:00.000 GMT+0200,5809.984,5809.993,5809.882,5809.993,0.002
14.10.2024 06:15:00.000 GMT+0200,5810.114,5810.114,5809.861,5809.861,0.002
14.10.2024 06:16:00.000 GMT+0200,5810.002,5810.002,5809.879,5809.879,0.0013
14.10.2024 06:17:00.000 GMT+0200,5809.990,5810.177,5809.870,5809.870,0.0027
14.10.2024 06:18:00.000 GMT+0200,5809.632,5809.870,5809.632,5809.870,0.0013
14.10.2024 06:19:00.000 GMT+0200,5809.746,5809.882,5809.620,5809.882,0.002
14.10.2024 06:20:00.000 GMT+0200,5809.882,5809.882,5809.882,5809.882,0
14.10.2024 06:21:00.000 GMT+0200,5809.882,5809.882,5809.882,5809.882,0
14.10.2024 06:22:00.000 GMT+0200,5810.111,5810.120,5809.981,5810.120,0.002
14.10.2024 06:23:00.000 GMT+0200,5809.873,5810.126,5809.873,5809.879,0.002
14.10.2024 06:24:00.000 GMT+0200,5810.114,5810.114,5810.114,5810.114,0.0007
14.10.2024 06:25:00.000 GMT+0200,5809.984,5810.117,5809.984,5810.117,0.0013
14.10.2024 06:26:00.000 GMT+0200,5810.427,5810.427,5809.882,5809.882,0.002
14.10.2024 06:27:00.000 GMT+0200,5810.123,5810.126,5809.990,5810.126,0.002
14.10.2024 06:28:00.000 GMT+0200,5810.126,5810.126,5810.126,5810.126,0
14.10.2024 06:29:00.000 GMT+0200,5810.126,5810.126,5810.126,5810.126,0
14.10.2024 06:30:00.000 GMT+0200,5810.126,5810.126,5810.126,5810.126,0
14.10.2024 06:31:00.000 GMT+0200,5810.370,5810.373,5810.297,5810.373,0.002
14.10.2024 06:32:00.000 GMT+0200,5810.623,5810.626,5810.379,5810.626,0.0047
14.10.2024 06:33:00.000 GMT+0200,5810.626,5810.626,5810.626,5810.626,0
14.10.2024 06:34:00.000 GMT+0200,5810.626,5810.626,5810.626,5810.626,0
14.10.2024 06:35:00.000 GMT+0200,5810.382,5810.382,5810.117,5810.379,0.002
14.10.2024 06:36:00.000 GMT+0200,5810.379,5810.379,5810.379,5810.379,0
14.10.2024 06:37:00.000 GMT+0200,5810.234,5810.234,5809.864,5809.864,0.0067
14.10.2024 06:38:00.000 GMT+0200,5809.864,5809.864,5809.864,5809.864,0
14.10.2024 06:39:00.000 GMT+0200,5809.632,5809.864,5809.626,5809.626,0.002
14.10.2024 06:40:00.000 GMT+0200,5809.882,5810.126,5809.882,5810.126,0.004
14.10.2024 06:41:00.000 GMT+0200,5809.999,5809.999,5809.999,5809.999,0.0007
14.10.2024 06:42:00.000 GMT+0200,5809.879,5810.177,5809.879,5810.132,0.0054
14.10.2024 06:43:00.000 GMT+0200,5810.132,5810.132,5810.132,5810.132,0
14.10.2024 06:44:00.000 GMT+0200,5809.861,5809.861,5809.861,5809.861,0.0007
14.10.2024 06:45:00.000 GMT+0200,5809.861,5809.861,5809.861,5809.861,0
14.10.2024 06:46:00.000 GMT+0200,5810.111,5810.111,5810.111,5810.111,0.0007
14.10.2024 06:47:00.000 GMT+0200,5810.243,5810.243,5810.120,5810.120,0.0013
14.10.2024 06:48:00.000 GMT+0200,5809.990,5810.111,5809.861,5809.861,0.002
14.10.2024 06:49:00.000 GMT+0200,5810.126,5810.126,5810.126,5810.126,0.0007
14.10.2024 06:50:00.000 GMT+0200,5810.126,5810.126,5810.126,5810.126,0
14.10.2024 06:51:00.000 GMT+0200,5809.870,5810.126,5809.870,5810.047,0.0033
14.10.2024 06:52:00.000 GMT+0200,5809.867,5810.177,5809.867,5810.177,0.002
14.10.2024 06:53:00.000 GMT+0200,5810.177,5810.177,5810.177,5810.177,0
14.10.2024 06:54:00.000 GMT+0200,5810.364,5810.376,5810.120,5810.376,0.0067
14.10.2024 06:55:00.000 GMT+0200,5810.120,5810.120,5810.120,5810.120,0.0007
14.10.2024 06:56:00.000 GMT+0200,5810.361,5810.361,5810.361,5810.361,0.0007
14.10.2024 06:57:00.000 GMT+0200,5810.361,5810.361,5810.361,5810.361,0
14.10.2024 06:58:00.000 GMT+0200,5810.117,5810.427,5810.117,5810.427,0.0013
14.10.2024 06:59:00.000 GMT+0200,5810.427,5810.427,5810.427,5810.427,0
14.10.2024 07:00:00.000 GMT+0200,5810.484,5810.677,5810.120,5810.120,0.0087
14.10.2024 07:01:00.000 GMT+0200,5810.246,5810.882,5810.246,5810.677,0.0074
14.10.2024 07:02:00.000 GMT+0200,5810.864,5811.126,5810.864,5811.126,0.0013
14.10.2024 07:03:00.000 GMT+0200,5811.379,5811.481,5811.111,5811.129,0.0147
14.10.2024 07:04:00.000 GMT+0200,5810.864,5811.382,5810.864,5811.382,0.002
14.10.2024 07:05:00.000 GMT+0200,5811.481,5811.867,5811.361,5811.376,0.0074
14.10.2024 07:06:00.000 GMT+0200,5811.123,5811.617,5811.123,5811.617,0.0054
14.10.2024 07:07:00.000 GMT+0200,5811.490,5811.632,5811.361,5811.361,0.004
14.10.2024 07:08:00.000 GMT+0200,5811.620,5811.882,5811.427,5811.861,0.0067
14.10.2024 07:09:00.000 GMT+0200,5812.114,5812.379,5811.620,5811.873,0.0114
14.10.2024 07:10:00.000 GMT+0200,5812.123,5812.123,5811.427,5811.620,0.0054
14.10.2024 07:11:00.000 GMT+0200,5811.861,5812.132,5811.620,5812.123,0.0067
14.10.2024 07:12:00.000 GMT+0200,5812.376,5812.623,5812.364,5812.364,0.0047
14.10.2024 07:13:00.000 GMT+0200,5812.502,5812.502,5812.123,5812.123,0.002
14.10.2024 07:14:00.000 GMT+0200,5811.876,5811.876,5811.876,5811.876,0.0007
14.10.2024 07:15:00.000 GMT+0200,5812.111,5812.370,5811.870,5812.126,0.008
14.10.2024 07:16:00.000 GMT+0200,5812.379,5812.629,5812.364,5812.629,0.0067
14.10.2024 07:17:00.000 GMT+0200,5812.867,5812.927,5812.367,5812.490,0.0087
14.10.2024 07:18:00.000 GMT+0200,5812.617,5812.617,5812.376,5812.617,0.002
14.10.2024 07:19:00.000 GMT+0200,5812.882,5812.927,5812.614,5812.614,0.0174
14.10.2024 07:20:00.000 GMT+0200,5812.873,5812.882,5812.614,5812.623,0.0087
14.10.2024 07:21:00.000 GMT+0200,5812.731,5812.873,5812.611,5812.617,0.0114
14.10.2024 07:22:00.000 GMT+0200,5812.870,5812.870,5812.626,5812.626,0.0033
14.10.2024 07:23:00.000 GMT+0200,5812.502,5812.623,5812.379,5812.623,0.002
14.10.2024 07:24:00.000 GMT+0200,5812.370,5812.481,5812.132,5812.132,0.0033
14.10.2024 07:25:00.000 GMT+0200,5812.249,5812.376,5811.861,5811.873,0.0161
14.10.2024 07:26:00.000 GMT+0200,5812.114,5812.370,5811.993,5812.177,0.0033
14.10.2024 07:27:00.000 GMT+0200,5812.243,5812.611,5812.243,5812.370,0.0033
14.10.2024 07:28:00.000 GMT+0200,5812.126,5812.237,5811.987,5812.237,0.004
14.10.2024 07:29:00.000 GMT+0200,5812.364,5812.427,5812.111,5812.123,0.0067
14.10.2024 07:30:00.000 GMT+0200,5812.379,5812.379,5812.379,5812.379,0.0007
14.10.2024 07:31:00.000 GMT+0200,5812.126,5812.129,5811.870,5811.870,0.0054
14.10.2024 07:32:00.000 GMT+0200,5811.746,5811.882,5811.611,5811.611,0.0067
14.10.2024 07:33:00.000 GMT+0200,5811.361,5811.626,5811.361,5811.626,0.0013
14.10.2024 07:34:00.000 GMT+0200,5811.499,5811.629,5811.364,5811.367,0.0047
14.10.2024 07:35:00.000 GMT+0200,5811.620,5811.620,5811.361,5811.361,0.0013
14.10.2024 07:36:00.000 GMT+0200,5811.626,5811.626,5811.361,5811.614,0.0054
14.10.2024 07:37:00.000 GMT+0200,5811.873,5812.123,5811.632,5812.117,0.0074
14.10.2024 07:38:00.000 GMT+0200,5811.927,5812.129,5811.632,5811.927,0.008
14.10.2024 07:39:00.000 GMT+0200,5811.629,5811.927,5811.617,5811.617,0.004
14.10.2024 07:40:00.000 GMT+0200,5811.731,5811.731,5811.361,5811.361,0.0033
14.10.2024 07:41:00.000 GMT+0200,5811.126,5811.126,5810.882,5810.882,0.0013
14.10.2024 07:42:00.000 GMT+0200,5810.629,5810.629,5810.376,5810.617,0.0047
14.10.2024 07:43:00.000 GMT+0200,5810.879,5811.114,5810.734,5811.114,0.004
14.10.2024 07:44:00.000 GMT+0200,5811.047,5811.379,5810.873,5811.117,0.006
14.10.2024 07:45:00.000 GMT+0200,5811.237,5811.373,5811.114,5811.237,0.006
14.10.2024 07:46:00.000 GMT+0200,5811.120,5811.297,5811.117,5811.126,0.0047
14.10.2024 07:47:00.000 GMT+0200,5810.927,5811.177,5810.626,5810.882,0.0134
14.10.2024 07:48:00.000 GMT+0200,5810.677,5810.677,5810.677,5810.677,0.0007
14.10.2024 07:49:00.000 GMT+0200,5810.873,5810.876,5810.626,5810.876,0.0054
14.10.2024 07:50:00.000 GMT+0200,5810.623,5811.373,5810.623,5811.231,0.004
14.10.2024 07:51:00.000 GMT+0200,5811.370,5811.379,5810.677,5810.861,0.006
14.10.2024 07:52:00.000 GMT+0200,5811.177,5811.382,5811.123,5811.123,0.0047
14.10.2024 07:53:00.000 GMT+0200,5811.370,5811.370,5811.370,5811.370,0.0007
14.10.2024 07:54:00.000 GMT+0200,5811.117,5811.427,5811.117,5811.427,0.0027
14.10.2024 07:55:00.000 GMT+0200,5811.629,5811.632,5811.376,5811.632,0.0054
14.10.2024 07:56:00.000 GMT+0200,5811.373,5811.614,5811.373,5811.427,0.0047
14.10.2024 07:57:00.000 GMT+0200,5811.111,5811.111,5811.111,5811.111,0.0007
14.10.2024 07:58:00.000 GMT+0200,5811.002,5811.427,5810.867,5811.111,0.0074
14.10.2024 07:59:00.000 GMT+0200,5811.379,5811.677,5811.370,5811.677,0.0033
14.10.2024 08:00:00.000 GMT+0200,5811.499,5811.870,5811.496,5811.861,0.0175
14.10.2024 08:01:00.000 GMT+0200,5812.111,5812.626,5811.864,5812.623,0.0324
14.10.2024 08:02:00.000 GMT+0200,5812.499,5812.927,5812.132,5812.632,0.0419
14.10.2024 08:03:00.000 GMT+0200,5812.502,5812.617,5812.177,5812.177,0.0216
14.10.2024 08:04:00.000 GMT+0200,5811.996,5812.129,5811.861,5811.873,0.0203
14.10.2024 08:05:00.000 GMT+0200,5811.617,5811.632,5811.120,5811.120,0.0176
14.10.2024 08:06:00.000 GMT+0200,5810.990,5811.370,5810.870,5811.370,0.0135
14.10.2024 08:07:00.000 GMT+0200,5811.114,5811.876,5811.114,5811.876,0.0432
14.10.2024 08:08:00.000 GMT+0200,5812.427,5812.427,5811.617,5811.629,0.0243
14.10.2024 08:09:00.000 GMT+0200,5811.427,5811.623,5811.427,5811.623,0.0068
14.10.2024 08:10:00.000 GMT+0200,5811.493,5811.677,5811.361,5811.361,0.0364
14.10.2024 08:11:00.000 GMT+0200,5811.129,5811.129,5810.617,5810.870,0.0094
14.10.2024 08:12:00.000 GMT+0200,5811.114,5811.123,5810.864,5811.111,0.0203
14.10.2024 08:13:00.000 GMT+0200,5810.987,5811.177,5810.864,5810.873,0.0162
14.10.2024 08:14:00.000 GMT+0200,5810.999,5811.376,5810.927,5811.361,0.0135
14.10.2024 08:15:00.000 GMT+0200,5811.629,5811.629,5811.629,5811.629,0.0014
14.10.2024 08:16:00.000 GMT+0200,5811.382,5811.427,5811.120,5811.427,0.0148
14.10.2024 08:17:00.000 GMT+0200,5811.620,5811.620,5811.376,5811.376,0.0068
14.10.2024 08:18:00.000 GMT+0200,5811.243,5811.677,5811.177,5811.177,0.0229
14.10.2024 08:19:00.000 GMT+0200,5810.864,5810.987,5810.626,5810.864,0.0108
14.10.2024 08:20:00.000 GMT+0200,5811.129,5811.620,5810.870,5811.617,0.0162
14.10.2024 08:21:00.000 GMT+0200,5811.502,5811.502,5811.132,5811.132,0.0094
14.10.2024 08:22:00.000 GMT+0200,5810.984,5811.376,5810.984,5811.376,0.0094
14.10.2024 08:23:00.000 GMT+0200,5811.252,5811.677,5811.111,5811.677,0.0203
14.10.2024 08:24:00.000 GMT+0200,5811.484,5811.873,5811.484,5811.873,0.0135
14.10.2024 08:25:00.000 GMT+0200,5811.611,5811.882,5811.611,5811.882,0.0081
14.10.2024 08:26:00.000 GMT+0200,5812.132,5812.132,5811.427,5811.427,0.0054
14.10.2024 08:27:00.000 GMT+0200,5811.493,5811.870,5811.493,5811.611,0.0121
14.10.2024 08:28:00.000 GMT+0200,5811.870,5811.870,5811.797,5811.861,0.0041
14.10.2024 08:29:00.000 GMT+0200,5811.614,5811.879,5811.614,5811.677,0.0121
14.10.2024 08:30:00.000 GMT+0200,5811.867,5812.177,5811.614,5812.177,0.0094
14.10.2024 08:31:00.000 GMT+0200,5811.867,5811.879,5811.126,5811.126,0.0121
14.10.2024 08:32:00.000 GMT+0200,5810.864,5811.117,5810.864,5810.870,0.0041
14.10.2024 08:33:00.000 GMT+0200,5810.746,5811.114,5810.746,5810.870,0.0094
14.10.2024 08:34:00.000 GMT+0200,5810.617,5810.882,5810.611,5810.873,0.0094
14.10.2024 08:35:00.000 GMT+0200,5811.111,5811.620,5811.111,5811.614,0.0081
14.10.2024 08:36:00.000 GMT+0200,5811.873,5811.873,5811.873,5811.873,0.0014
14.10.2024 08:37:00.000 GMT+0200,5811.993,5812.370,5811.993,5812.370,0.0068
14.10.2024 08:38:00.000 GMT+0200,5812.626,5813.002,5812.623,5812.623,0.0094
14.10.2024 08:39:00.000 GMT+0200,5812.493,5812.876,5812.373,5812.876,0.0176
14.10.2024 08:40:00.000 GMT+0200,5813.129,5813.132,5813.002,5813.132,0.0068
14.10.2024 08:41:00.000 GMT+0200,5813.379,5813.379,5813.123,5813.364,0.0068
14.10.2024 08:42:00.000 GMT+0200,5813.117,5813.626,5813.117,5813.487,0.0108
14.10.2024 08:43:00.000 GMT+0200,5813.364,5814.177,5813.364,5814.177,0.0081
14.10.2024 08:44:00.000 GMT+0200,5814.367,5814.376,5814.120,5814.376,0.0094
14.10.2024 08:45:00.000 GMT+0200,5814.132,5814.132,5813.373,5813.629,0.0216
14.10.2024 08:46:00.000 GMT+0200,5813.379,5813.632,5813.240,5813.427,0.0094
14.10.2024 08:47:00.000 GMT+0200,5813.611,5814.126,5813.367,5814.126,0.0121
14.10.2024 08:48:00.000 GMT+0200,5813.861,5814.427,5813.861,5814.427,0.0081
14.10.2024 08:49:00.000 GMT+0200,5814.490,5814.490,5814.117,5814.177,0.0094
14.10.2024 08:50:00.000 GMT+0200,5814.373,5814.379,5814.132,5814.177,0.0121
14.10.2024 08:51:00.000 GMT+0200,5814.376,5814.376,5814.132,5814.132,0.0041
14.10.2024 08:52:00.000 GMT+0200,5813.876,5813.999,5813.632,5813.927,0.0203
14.10.2024 08:53:00.000 GMT+0200,5814.129,5814.364,5813.864,5814.002,0.0162
14.10.2024 08:54:00.000 GMT+0200,5813.876,5814.376,5813.864,5814.376,0.0094
14.10.2024 08:55:00.000 GMT+0200,5814.243,5814.376,5813.873,5814.111,0.0148
14.10.2024 08:56:00.000 GMT+0200,5813.981,5813.981,5813.376,5813.427,0.0148
14.10.2024 08:57:00.000 GMT+0200,5813.117,5813.364,5813.117,5813.364,0.0054
14.10.2024 08:58:00.000 GMT+0200,5813.129,5813.382,5813.111,5813.111,0.0054
14.10.2024 08:59:00.000 GMT+0200,5812.879,5813.873,5812.879,5813.629,0.0121
14.10.2024 09:00:00.000 GMT+0200,5813.873,5813.882,5813.382,5813.614,0.0378
14.10.2024 09:01:00.000 GMT+0200,5813.373,5813.677,5812.614,5813.379,0.0432
14.10.2024 09:02:00.000 GMT+0200,5813.677,5813.677,5813.120,5813.370,0.0257
14.10.2024 09:03:00.000 GMT+0200,5813.132,5813.632,5812.864,5813.132,0.0162
14.10.2024 09:04:00.000 GMT+0200,5812.879,5813.132,5812.614,5813.120,0.0297
14.10.2024 09:05:00.000 GMT+0200,5813.376,5813.620,5811.611,5811.879,0.0446
14.10.2024 09:06:00.000 GMT+0200,5812.132,5812.364,5811.611,5812.123,0.0257
14.10.2024 09:07:00.000 GMT+0200,5811.990,5812.120,5811.382,5811.382,0.0176
14.10.2024 09:08:00.000 GMT+0200,5811.611,5811.611,5810.623,5811.111,0.0121
14.10.2024 09:09:00.000 GMT+0200,5811.382,5812.132,5811.117,5812.126,0.0311
14.10.2024 09:10:00.000 GMT+0200,5811.873,5811.873,5810.864,5811.129,0.0203
14.10.2024 09:11:00.000 GMT+0200,5810.990,5811.382,5810.870,5811.117,0.0297
14.10.2024 09:12:00.000 GMT+0200,5810.882,5811.629,5810.731,5811.629,0.0229
14.10.2024 09:13:00.000 GMT+0200,5811.547,5812.370,5811.370,5812.370,0.027
14.10.2024 09:14:00.000 GMT+0200,5812.123,5812.177,5811.620,5812.177,0.027
14.10.2024 09:15:00.000 GMT+0200,5811.864,5813.123,5811.864,5812.873,0.0257
14.10.2024 09:16:00.000 GMT+0200,5813.177,5813.376,5812.867,5813.129,0.0162
14.10.2024 09:17:00.000 GMT+0200,5813.382,5813.617,5813.047,5813.123,0.0148
14.10.2024 09:18:00.000 GMT+0200,5813.427,5813.490,5812.867,5813.129,0.0243
14.10.2024 09:19:00.000 GMT+0200,5812.879,5813.132,5812.364,5812.873,0.027
14.10.2024 09:20:00.000 GMT+0200,5813.120,5813.177,5812.620,5813.177,0.0176
14.10.2024 09:21:00.000 GMT+0200,5813.237,5813.617,5813.237,5813.617,0.0068
14.10.2024 09:22:00.000 GMT+0200,5813.382,5814.617,5813.382,5814.617,0.027
14.10.2024 09:23:00.000 GMT+0200,5814.379,5815.629,5814.379,5815.364,0.0176
14.10.2024 09:24:00.000 GMT+0200,5815.237,5815.427,5814.677,5815.177,0.027
14.10.2024 09:25:00.000 GMT+0200,5814.879,5814.879,5814.114,5814.114,0.0135
14.10.2024 09:26:00.000 GMT+0200,5814.382,5814.870,5814.123,5814.611,0.0203
14.10.2024 09:27:00.000 GMT+0200,5814.740,5814.927,5814.177,5814.177,0.0189
14.10.2024 09:28:00.000 GMT+0200,5814.370,5814.734,5813.623,5813.876,0.0203
14.10.2024 09:29:00.000 GMT+0200,5813.626,5813.626,5813.114,5813.614,0.0243
14.10.2024 09:30:00.000 GMT+0200,5813.797,5813.873,5813.111,5813.376,0.0311
14.10.2024 09:31:00.000 GMT+0200,5813.626,5814.376,5813.370,5814.361,0.0338
14.10.2024 09:32:00.000 GMT+0200,5814.237,5815.129,5814.114,5814.864,0.0257
14.10.2024 09:33:00.000 GMT+0200,5815.132,5815.427,5814.870,5815.379,0.0229
14.10.2024 09:34:00.000 GMT+0200,5815.231,5815.620,5815.111,5815.617,0.0176
14.10.2024 09:35:00.000 GMT+0200,5815.427,5815.677,5815.117,5815.364,0.0203
14.10.2024 09:36:00.000 GMT+0200,5815.231,5815.376,5815.123,5815.376,0.0148
14.10.2024 09:37:00.000 GMT+0200,5815.626,5815.626,5815.114,5815.370,0.0243
14.10.2024 09:38:00.000 GMT+0200,5815.370,5815.370,5815.370,5815.370,0
14.10.2024 09:39:00.000 GMT+0200,5815.623,5815.867,5815.370,5815.632,0.0176
14.10.2024 09:40:00.000 GMT+0200,5815.864,5816.177,5815.617,5815.864,0.0148
14.10.2024 09:41:00.000 GMT+0200,5815.623,5815.623,5815.373,5815.617,0.0041
14.10.2024 09:42:00.000 GMT+0200,5815.752,5816.379,5815.752,5816.370,0.0081
14.10.2024 09:43:00.000 GMT+0200,5816.117,5816.623,5815.867,5816.379,0.0176
14.10.2024 09:44:00.000 GMT+0200,5816.126,5816.370,5815.927,5816.370,0.0081
14.10.2024 09:45:00.000 GMT+0200,5816.234,5816.373,5815.870,5816.123,0.0148
14.10.2024 09:46:00.000 GMT+0200,5816.002,5816.379,5815.861,5816.361,0.0229
14.10.2024 09:47:00.000 GMT+0200,5816.117,5816.632,5815.861,5816.379,0.0229
14.10.2024 09:48:00.000 GMT+0200,5816.132,5817.129,5816.132,5816.861,0.0162
14.10.2024 09:49:00.000 GMT+0200,5816.617,5818.129,5816.617,5817.864,0.0229
14.10.2024 09:50:00.000 GMT+0200,5817.623,5817.623,5816.861,5816.861,0.0068
14.10.2024 09:51:00.000 GMT+0200,5817.126,5817.677,5817.126,5817.379,0.0108
14.10.2024 09:52:00.000 GMT+0200,5817.481,5817.629,5817.367,5817.629,0.0081
14.10.2024 09:53:00.000 GMT+0200,5817.427,5818.111,5817.427,5817.617,0.0162
14.10.2024 09:54:00.000 GMT+0200,5817.367,5817.632,5817.126,5817.367,0.0229
14.10.2024 09:55:00.000 GMT+0200,5817.177,5817.373,5816.864,5817.373,0.0203
